timestamp,temp_c,humidity_pct,toxic1,toxic2,toxic1_band,toxic2_band,overall_status
2025-01-06 01:58:00,32.2,53.9,2446,2141,SAFE,SAFE,SAFE
2025-01-06 01:59:00,32.8,53.5,2859,2257,HAZARD,SAFE,HAZARD
2025-01-06 02:00:00,31,51,2485,2228,SAFE,SAFE,SAFE
2025-01-06 02:01:00,32.1,57.9,2395,2090,SAFE,SAFE,SAFE
2025-01-06 02:02:00,34.2,56.8,2811,2114,HAZARD,SAFE,HAZARD
2025-01-06 02:03:00,33.7,56.2,2475,2065,SAFE,SAFE,SAFE
2025-01-06 02:04:00,34.1,55.5,2782,2149,HAZARD,SAFE,HAZARD
2025-01-06 02:05:00,34.2,50.2,2519,2114,HAZARD,SAFE,HAZARD
2025-01-06 02:06:00,33.7,53.3,2564,2144,HAZARD,SAFE,HAZARD
2025-01-06 02:07:00,32.8,54.2,2442,2301,SAFE,SAFE,SAFE
2025-01-06 02:08:00,32.3,52.5,2751,2307,HAZARD,SAFE,HAZARD
2025-01-06 02:09:00,34.1,51.3,2734,2073,HAZARD,SAFE,HAZARD
2025-01-06 02:10:00,33.3,52.7,2517,2228,HAZARD,SAFE,HAZARD
2025-01-06 02:11:00,35.2,54.7,2587,2215,HAZARD,SAFE,HAZARD
2025-01-06 02:12:00,33,54.7,2675,2083,HAZARD,SAFE,HAZARD
2025-01-06 02:13:00,34.9,56.3,2538,2300,HAZARD,SAFE,HAZARD
2025-01-06 02:14:00,33.2,58.6,2757,1982,HAZARD,SAFE,HAZARD
2025-01-06 02:15:00,34.4,55.8,2580,2264,HAZARD,SAFE,HAZARD
2025-01-06 02:16:00,34.7,54.1,2529,2133,HAZARD,SAFE,HAZARD
2025-01-06 02:17:00,32.6,58,2400,2029,SAFE,SAFE,SAFE
2025-01-06 02:18:00,33,51.2,2434,2127,SAFE,SAFE,SAFE
2025-01-06 02:19:00,32.6,50.1,2658,2354,HAZARD,SAFE,HAZARD
2025-01-06 02:20:00,32.5,52.5,2615,2424,HAZARD,SAFE,HAZARD
2025-01-06 02:21:00,34,55.9,2683,2063,HAZARD,SAFE,HAZARD
2025-01-06 02:22:00,33.3,54.5,2516,2144,HAZARD,SAFE,HAZARD
2025-01-06 02:23:00,33.5,51.9,2385,2129,SAFE,SAFE,SAFE
2025-01-06 02:24:00,34,52.7,2521,2147,HAZARD,SAFE,HAZARD
2025-01-06 02:25:00,32.1,51.6,2823,2328,HAZARD,SAFE,HAZARD
2025-01-06 02:26:00,34.6,51.6,2461,2107,SAFE,SAFE,SAFE
2025-01-06 02:27:00,33.3,57.1,2571,2064,HAZARD,SAFE,HAZARD
2025-01-06 02:28:00,34,53.7,2284,2101,SAFE,SAFE,SAFE
2025-01-06 02:29:00,34.1,57.5,2509,2129,HAZARD,SAFE,HAZARD
2025-01-06 02:30:00,34.7,52.1,2520,2235,HAZARD,SAFE,HAZARD
2025-01-06 02:31:00,33.6,54.9,2607,2164,HAZARD,SAFE,HAZARD
2025-01-06 02:32:00,32,54.3,2527,2223,HAZARD,SAFE,HAZARD
2025-01-06 02:33:00,33.8,55.6,2381,2266,SAFE,SAFE,SAFE
2025-01-06 02:34:00,33.9,54.3,2481,2119,SAFE,SAFE,SAFE
2025-01-06 02:35:00,32.9,55.7,2534,2142,HAZARD,SAFE,HAZARD
2025-01-06 02:36:00,33.9,54.8,2437,2203,SAFE,SAFE,SAFE
2025-01-06 02:37:00,33.5,51.5,2452,2081,SAFE,SAFE,SAFE
2025-01-06 02:38:00,32.7,55.1,2672,2154,HAZARD,SAFE,HAZARD
2025-01-06 02:39:00,34.4,53.4,2474,2265,SAFE,SAFE,SAFE
2025-01-06 02:40:00,33.4,52,2599,2162,HAZARD,SAFE,HAZARD
2025-01-06 02:41:00,33.6,54.9,2523,2288,HAZARD,SAFE,HAZARD
2025-01-06 02:42:00,33.5,55.3,2393,2047,SAFE,SAFE,SAFE
2025-01-06 02:43:00,34.9,52.5,2498,2184,SAFE,SAFE,SAFE
2025-01-06 02:44:00,33.9,52.7,2570,2210,HAZARD,SAFE,HAZARD
2025-01-06 02:45:00,34,50.6,2741,2181,HAZARD,SAFE,HAZARD
2025-01-06 02:46:00,33.6,49.8,2437,2113,SAFE,SAFE,SAFE
2025-01-06 02:47:00,34.4,52.9,2516,1984,HAZARD,SAFE,HAZARD
2025-01-06 02:48:00,35.1,54.9,2633,2267,HAZARD,SAFE,HAZARD
2025-01-06 02:49:00,34.6,52.1,2672,1988,HAZARD,SAFE,HAZARD
2025-01-06 02:50:00,34.6,56.1,2439,1995,SAFE,SAFE,SAFE
2025-01-06 02:51:00,34.6,52.8,2495,2206,SAFE,SAFE,SAFE
2025-01-06 02:52:00,33,52.8,2644,2100,HAZARD,SAFE,HAZARD
2025-01-06 02:53:00,33.4,52.6,2569,2156,HAZARD,SAFE,HAZARD
2025-01-06 02:54:00,34,55.1,2628,1998,HAZARD,SAFE,HAZARD
2025-01-06 02:55:00,33.6,51.2,2641,2170,HAZARD,SAFE,HAZARD
2025-01-06 02:56:00,33.3,52.8,2564,2229,HAZARD,SAFE,HAZARD
2025-01-06 02:57:00,32.7,51.9,2511,1964,HAZARD,SAFE,HAZARD
2025-01-06 02:58:00,33.1,51.9,2410,2163,SAFE,SAFE,SAFE
2025-01-06 02:59:00,34,53,2457,2233,SAFE,SAFE,SAFE
2025-01-06 03:00:00,34.2,52.7,2461,1986,SAFE,SAFE,SAFE
2025-01-06 03:01:00,33.6,55,2623,2148,HAZARD,SAFE,HAZARD
2025-01-06 03:02:00,34.3,52.8,2497,2136,SAFE,SAFE,SAFE
2025-01-06 03:03:00,34,53.9,2494,2169,SAFE,SAFE,SAFE
2025-01-06 03:04:00,35.2,53.2,2348,2098,SAFE,SAFE,SAFE
2025-01-06 03:05:00,34.2,55.6,2608,1967,HAZARD,SAFE,HAZARD
2025-01-06 03:06:00,34.9,52.1,2368,2082,SAFE,SAFE,SAFE
2025-01-06 03:07:00,34.5,52.1,2422,2063,SAFE,SAFE,SAFE
2025-01-06 03:08:00,33.3,54.2,2609,2115,HAZARD,SAFE,HAZARD
2025-01-06 03:09:00,34.3,52,2554,2254,HAZARD,SAFE,HAZARD
2025-01-06 03:10:00,33.4,53.6,2342,1956,SAFE,SAFE,SAFE
2025-01-06 03:11:00,34.4,57.3,2310,2224,SAFE,SAFE,SAFE
2025-01-06 03:12:00,33.9,50.6,2411,2311,SAFE,SAFE,SAFE
2025-01-06 03:13:00,34.8,55.6,2362,2303,SAFE,SAFE,SAFE
2025-01-06 03:14:00,33.4,51.5,2250,2310,SAFE,SAFE,SAFE
2025-01-06 03:15:00,34.5,55.2,2332,2133,SAFE,SAFE,SAFE
2025-01-06 03:16:00,35,53.8,2088,2118,SAFE,SAFE,SAFE
2025-01-06 03:17:00,35.3,53.6,2522,1910,HAZARD,SAFE,HAZARD
2025-01-06 03:18:00,34,52.1,2510,2083,HAZARD,SAFE,HAZARD
2025-01-06 03:19:00,34.6,51.9,2574,2230,HAZARD,SAFE,HAZARD
2025-01-06 03:20:00,34.7,50.9,2442,1947,SAFE,SAFE,SAFE
2025-01-06 03:21:00,35.9,52.3,2342,2007,SAFE,SAFE,SAFE
2025-01-06 03:22:00,33.4,51.9,2514,2111,HAZARD,SAFE,HAZARD
2025-01-06 03:23:00,33.9,52.6,2302,1916,SAFE,SAFE,SAFE
2025-01-06 03:24:00,36.9,49.4,2222,2296,SAFE,SAFE,SAFE
2025-01-06 03:25:00,34.5,52.2,2359,2158,SAFE,SAFE,SAFE
2025-01-06 03:26:00,33.2,54.7,2422,2129,SAFE,SAFE,SAFE
2025-01-06 03:27:00,34.2,54,2270,2178,SAFE,SAFE,SAFE
2025-01-06 03:28:00,32.5,52.2,2237,2050,SAFE,SAFE,SAFE
2025-01-06 03:29:00,34.9,57.2,2308,2116,SAFE,SAFE,SAFE
2025-01-06 03:30:00,35.4,50.9,2403,1976,SAFE,SAFE,SAFE
2025-01-06 03:31:00,34,51.9,2331,1826,SAFE,SAFE,SAFE
2025-01-06 03:32:00,34.4,49.1,2660,2075,HAZARD,SAFE,HAZARD
2025-01-06 03:33:00,35.5,51.2,2322,2251,SAFE,SAFE,SAFE
2025-01-06 03:34:00,33.4,55.5,2424,2259,SAFE,SAFE,SAFE
2025-01-06 03:35:00,33.8,51.2,2155,2051,SAFE,SAFE,SAFE
2025-01-06 03:36:00,34.7,48.9,2394,2039,SAFE,SAFE,SAFE
2025-01-06 03:37:00,34.3,53.6,2263,1896,SAFE,SAFE,SAFE
2025-01-06 03:38:00,34.6,52.6,2312,2182,SAFE,SAFE,SAFE
2025-01-06 03:39:00,33.9,53.5,2511,2109,HAZARD,SAFE,HAZARD
2025-01-06 03:40:00,35.1,51.2,2259,2039,SAFE,SAFE,SAFE
2025-01-06 03:41:00,34.8,49.8,2141,1841,SAFE,SAFE,SAFE
2025-01-06 03:42:00,35.4,51.4,2155,1857,SAFE,SAFE,SAFE
2025-01-06 03:43:00,35.1,52.8,2309,2067,SAFE,SAFE,SAFE
2025-01-06 03:44:00,35.1,51.6,2297,1880,SAFE,SAFE,SAFE
2025-01-06 03:45:00,33.8,52.5,2287,2107,SAFE,SAFE,SAFE
2025-01-06 03:46:00,35.4,50.6,2119,2109,SAFE,SAFE,SAFE
2025-01-06 03:47:00,34.8,52.5,2511,1898,HAZARD,SAFE,HAZARD
2025-01-06 03:48:00,34.9,51.6,2438,2045,SAFE,SAFE,SAFE
2025-01-06 03:49:00,35.9,50.2,2273,1934,SAFE,SAFE,SAFE
2025-01-06 03:50:00,34.5,51.8,2070,2138,SAFE,SAFE,SAFE
2025-01-06 03:51:00,36.2,50.8,2437,2393,SAFE,SAFE,SAFE
2025-01-06 03:52:00,36.2,52.8,2378,2016,SAFE,SAFE,SAFE
2025-01-06 03:53:00,35.7,53.2,2249,2188,SAFE,SAFE,SAFE
2025-01-06 03:54:00,34.3,52.5,2375,2136,SAFE,SAFE,SAFE
2025-01-06 03:55:00,33.4,48.2,2167,2012,SAFE,SAFE,SAFE
2025-01-06 03:56:00,36,49.5,2106,2076,SAFE,SAFE,SAFE
2025-01-06 03:57:00,35.2,50.1,2235,1875,SAFE,SAFE,SAFE
2025-01-06 03:58:00,34.6,49.8,2024,2027,SAFE,SAFE,SAFE
2025-01-06 03:59:00,36.1,50.3,2072,1976,SAFE,SAFE,SAFE
2025-01-06 04:00:00,34.5,53.2,2265,2155,SAFE,SAFE,SAFE
2025-01-06 04:01:00,34.9,52.7,2224,1934,SAFE,SAFE,SAFE
2025-01-06 04:02:00,35.6,50.4,2024,1884,SAFE,SAFE,SAFE
2025-01-06 04:03:00,34.3,52.5,2135,1885,SAFE,SAFE,SAFE
2025-01-06 04:04:00,35.2,51.9,2018,2088,SAFE,SAFE,SAFE
2025-01-06 04:05:00,36.1,51.2,2115,1970,SAFE,SAFE,SAFE
2025-01-06 04:06:00,35.4,53.5,2097,1802,SAFE,SAFE,SAFE
2025-01-06 04:07:00,36.3,49.9,2282,2096,SAFE,SAFE,SAFE
2025-01-06 04:08:00,36.2,51.3,2139,1815,SAFE,SAFE,SAFE
2025-01-06 04:09:00,35.3,49,2124,1918,SAFE,SAFE,SAFE
2025-01-06 04:10:00,33.5,49.1,2101,1952,SAFE,SAFE,SAFE
2025-01-06 04:11:00,34.4,48.4,1936,1851,SAFE,SAFE,SAFE
2025-01-06 04:12:00,36,49.1,2126,1782,SAFE,SAFE,SAFE
2025-01-06 04:13:00,34.1,51.2,2190,2055,SAFE,SAFE,SAFE
2025-01-06 04:14:00,35.1,50.4,2155,2034,SAFE,SAFE,SAFE
2025-01-06 04:15:00,35.7,50.5,2205,1965,SAFE,SAFE,SAFE
2025-01-06 04:16:00,36.6,50.4,2206,1996,SAFE,SAFE,SAFE
2025-01-06 04:17:00,34.9,54.5,2375,1765,SAFE,SAFE,SAFE
2025-01-06 04:18:00,34.9,48.7,1971,2006,SAFE,SAFE,SAFE
2025-01-06 04:19:00,35.4,48.5,2130,1991,SAFE,SAFE,SAFE
2025-01-06 04:20:00,35.7,49.2,2138,1991,SAFE,SAFE,SAFE
2025-01-06 04:21:00,35.3,50.8,2053,1987,SAFE,SAFE,SAFE
2025-01-06 04:22:00,36.3,51.9,2010,2045,SAFE,SAFE,SAFE
2025-01-06 04:23:00,34.8,52.1,2141,1919,SAFE,SAFE,SAFE
2025-01-06 04:24:00,35.6,52.8,2125,1936,SAFE,SAFE,SAFE
2025-01-06 04:25:00,35.8,50.6,1945,1779,SAFE,SAFE,SAFE
2025-01-06 04:26:00,35.2,50,1851,1997,SAFE,SAFE,SAFE
2025-01-06 04:27:00,36.2,54.1,2003,1845,SAFE,SAFE,SAFE
2025-01-06 04:28:00,35.6,45.2,1976,1849,SAFE,SAFE,SAFE
2025-01-06 04:29:00,36.2,50.9,2124,1867,SAFE,SAFE,SAFE
2025-01-06 04:30:00,35.7,51.6,1936,1790,SAFE,SAFE,SAFE
2025-01-06 04:31:00,35.9,54.5,2021,1893,SAFE,SAFE,SAFE
2025-01-06 04:32:00,35.1,47.4,1832,1992,SAFE,SAFE,SAFE
2025-01-06 04:33:00,35.1,49.9,1846,1775,SAFE,SAFE,SAFE
2025-01-06 04:34:00,36.6,48,1935,1892,SAFE,SAFE,SAFE
2025-01-06 04:35:00,36.1,47.1,1993,1964,SAFE,SAFE,SAFE
2025-01-06 04:36:00,34.8,50.3,1920,1614,SAFE,SAFE,SAFE
2025-01-06 04:37:00,35.8,52.3,2031,2087,SAFE,SAFE,SAFE
2025-01-06 04:38:00,33.7,53,1805,1829,SAFE,SAFE,SAFE
2025-01-06 04:39:00,35.2,49.6,1979,1774,SAFE,SAFE,SAFE
2025-01-06 04:40:00,36.4,51.9,1976,1882,SAFE,SAFE,SAFE
2025-01-06 04:41:00,35.5,50.2,1822,1795,SAFE,SAFE,SAFE
2025-01-06 04:42:00,35.8,51.7,2018,1858,SAFE,SAFE,SAFE
2025-01-06 04:43:00,33.3,52.9,1726,1780,SAFE,SAFE,SAFE
2025-01-06 04:44:00,35.4,50.2,1900,1982,SAFE,SAFE,SAFE
2025-01-06 04:45:00,36,52.7,2072,2150,SAFE,SAFE,SAFE
2025-01-06 04:46:00,36.1,48.1,1706,1931,SAFE,SAFE,SAFE
2025-01-06 04:47:00,36.5,51.8,2050,1869,SAFE,SAFE,SAFE
2025-01-06 04:48:00,35.5,52.6,1825,1783,SAFE,SAFE,SAFE
2025-01-06 04:49:00,35.6,52.3,1890,1957,SAFE,SAFE,SAFE
2025-01-06 04:50:00,34.7,48.1,2125,1752,SAFE,SAFE,SAFE
2025-01-06 04:51:00,35.6,50,1877,1868,SAFE,SAFE,SAFE
2025-01-06 04:52:00,34.7,51,2142,1772,SAFE,SAFE,SAFE
2025-01-06 04:53:00,34.3,51.3,1908,1687,SAFE,SAFE,SAFE
2025-01-06 04:54:00,34.9,50.6,1930,1799,SAFE,SAFE,SAFE
2025-01-06 04:55:00,37,53.3,2037,1710,SAFE,SAFE,SAFE
2025-01-06 04:56:00,35.6,47.8,1998,1977,SAFE,SAFE,SAFE
2025-01-06 04:57:00,36,49.9,1947,1728,SAFE,SAFE,SAFE
2025-01-06 04:58:00,35.4,47,1869,1793,SAFE,SAFE,SAFE
2025-01-06 04:59:00,34.4,51.6,1735,1732,SAFE,SAFE,SAFE
2025-01-06 05:00:00,36.5,51.4,1737,1664,SAFE,SAFE,SAFE
2025-01-06 05:01:00,34.1,57,2071,1872,SAFE,SAFE,SAFE
2025-01-06 05:02:00,35.4,52.4,2114,1782,SAFE,SAFE,SAFE
2025-01-06 05:03:00,35.8,51,1922,2047,SAFE,SAFE,SAFE
2025-01-06 05:04:00,36,50.8,1690,1901,SAFE,SAFE,SAFE
2025-01-06 05:05:00,35.2,49.7,1807,1789,SAFE,SAFE,SAFE
2025-01-06 05:06:00,34.4,50.5,1797,1818,SAFE,SAFE,SAFE
2025-01-06 05:07:00,35.2,50.8,1826,1764,SAFE,SAFE,SAFE
2025-01-06 05:08:00,35.2,46.3,1783,1658,SAFE,SAFE,SAFE
2025-01-06 05:09:00,35.2,50.6,1948,1609,SAFE,SAFE,SAFE
2025-01-06 05:10:00,36.6,50.4,1912,1647,SAFE,SAFE,SAFE
2025-01-06 05:11:00,34.9,53.7,2069,1907,SAFE,SAFE,SAFE
2025-01-06 05:12:00,36.1,50,1830,1784,SAFE,SAFE,SAFE
2025-01-06 05:13:00,36,48.7,1897,1812,SAFE,SAFE,SAFE
2025-01-06 05:14:00,36.6,50.7,1959,1835,SAFE,SAFE,SAFE
2025-01-06 05:15:00,35.8,50.3,1990,1723,SAFE,SAFE,SAFE
2025-01-06 05:16:00,36.5,49.9,1716,1675,SAFE,SAFE,SAFE
2025-01-06 05:17:00,35.8,47.6,1910,1960,SAFE,SAFE,SAFE
2025-01-06 05:18:00,36.2,49.9,1877,1793,SAFE,SAFE,SAFE
2025-01-06 05:19:00,34.7,49,1893,1548,SAFE,SAFE,SAFE
2025-01-06 05:20:00,33.8,49.7,1861,1534,SAFE,SAFE,SAFE
2025-01-06 05:21:00,36.2,51.6,2057,1806,SAFE,SAFE,SAFE
2025-01-06 05:22:00,36.3,48.8,1742,1623,SAFE,SAFE,SAFE
2025-01-06 05:23:00,36.3,49.7,1732,1702,SAFE,SAFE,SAFE
2025-01-06 05:24:00,35.5,51.2,1745,1472,SAFE,SAFE,SAFE
2025-01-06 05:25:00,37.1,49.6,1806,1658,SAFE,SAFE,SAFE
2025-01-06 05:26:00,35.6,55.3,1874,1806,SAFE,SAFE,SAFE
2025-01-06 05:27:00,36.3,50.6,1782,1643,SAFE,SAFE,SAFE
2025-01-06 05:28:00,36.4,47.6,1955,1570,SAFE,SAFE,SAFE
2025-01-06 05:29:00,37.3,48.4,1832,1668,SAFE,SAFE,SAFE
2025-01-06 05:30:00,35.7,48.2,1819,1696,SAFE,SAFE,SAFE
2025-01-06 05:31:00,35.4,48.4,1669,1650,SAFE,SAFE,SAFE
2025-01-06 05:32:00,34.8,51.1,2045,1511,SAFE,SAFE,SAFE
2025-01-06 05:33:00,37.2,47.9,1819,1725,SAFE,SAFE,SAFE
2025-01-06 05:34:00,36.3,49.4,2019,1615,SAFE,SAFE,SAFE
2025-01-06 05:35:00,36.3,52.3,1747,1694,SAFE,SAFE,SAFE
2025-01-06 05:36:00,38.5,49,1919,1564,SAFE,SAFE,SAFE
2025-01-06 05:37:00,36.2,51.4,1750,1805,SAFE,SAFE,SAFE
2025-01-06 05:38:00,34.9,46.7,2035,1743,SAFE,SAFE,SAFE
2025-01-06 05:39:00,35.8,49.3,1950,1621,SAFE,SAFE,SAFE
2025-01-06 05:40:00,35.2,48.3,1916,1691,SAFE,SAFE,SAFE
2025-01-06 05:41:00,35.7,50.6,1725,1834,SAFE,SAFE,SAFE
2025-01-06 05:42:00,35.7,48,2040,1780,SAFE,SAFE,SAFE
2025-01-06 05:43:00,35.5,54.2,2054,1814,SAFE,SAFE,SAFE
2025-01-06 05:44:00,34.9,46.7,1763,1711,SAFE,SAFE,SAFE
2025-01-06 05:45:00,37.3,52.3,1827,1581,SAFE,SAFE,SAFE
2025-01-06 05:46:00,36.2,51.8,1918,1703,SAFE,SAFE,SAFE
2025-01-06 05:47:00,35.8,50.6,1569,1822,SAFE,SAFE,SAFE
2025-01-06 05:48:00,36.6,50.1,1942,1698,SAFE,SAFE,SAFE
2025-01-06 05:49:00,36.4,53.7,1927,1537,SAFE,SAFE,SAFE
2025-01-06 05:50:00,36.2,55,1736,1632,SAFE,SAFE,SAFE
2025-01-06 05:51:00,36.5,49.6,1540,1705,SAFE,SAFE,SAFE
2025-01-06 05:52:00,36.1,50.3,1842,1638,SAFE,SAFE,SAFE
2025-01-06 05:53:00,36.5,48.9,1666,1700,SAFE,SAFE,SAFE
2025-01-06 05:54:00,36.6,47.7,1611,1544,SAFE,SAFE,SAFE
2025-01-06 05:55:00,36.1,50.9,1845,1586,SAFE,SAFE,SAFE
2025-01-06 05:56:00,35.8,50.5,1959,1644,SAFE,SAFE,SAFE
2025-01-06 05:57:00,37.2,46.8,1774,1646,SAFE,SAFE,SAFE
2025-01-06 05:58:00,35.6,50.9,1942,1531,SAFE,SAFE,SAFE
2025-01-06 05:59:00,36.3,50.6,1880,1328,SAFE,SAFE,SAFE
2025-01-06 06:00:00,36.3,48.8,1635,1277,SAFE,SAFE,SAFE
2025-01-06 06:01:00,35.5,48.7,1734,1586,SAFE,SAFE,SAFE
2025-01-06 06:02:00,35.4,50.8,1930,1609,SAFE,SAFE,SAFE
2025-01-06 06:03:00,35.7,53.2,1733,1563,SAFE,SAFE,SAFE
2025-01-06 06:04:00,35.6,50.8,1899,1586,SAFE,SAFE,SAFE
2025-01-06 06:05:00,34.8,51.6,1752,1756,SAFE,SAFE,SAFE
2025-01-06 06:06:00,35.5,48.3,1888,1522,SAFE,SAFE,SAFE
2025-01-06 06:07:00,36.2,49.2,1853,1614,SAFE,SAFE,SAFE
2025-01-06 06:08:00,37,51.2,1772,1757,SAFE,SAFE,SAFE
2025-01-06 06:09:00,36.4,47.3,1886,1455,SAFE,SAFE,SAFE
2025-01-06 06:10:00,33.9,50.4,1544,1761,SAFE,SAFE,SAFE
2025-01-06 06:11:00,36.5,51,1674,1670,SAFE,SAFE,SAFE
2025-01-06 06:12:00,35.5,49.9,1749,1526,SAFE,SAFE,SAFE
2025-01-06 06:13:00,36.4,50.7,1947,1279,SAFE,SAFE,SAFE
2025-01-06 06:14:00,36,50.1,1633,1708,SAFE,SAFE,SAFE
2025-01-06 06:15:00,35.8,48.8,1804,1747,SAFE,SAFE,SAFE
2025-01-06 06:16:00,35.9,47.7,1847,1474,SAFE,SAFE,SAFE
2025-01-06 06:17:00,36,49.8,1840,1749,SAFE,SAFE,SAFE
2025-01-06 06:18:00,37.1,52.6,1799,1359,SAFE,SAFE,SAFE
2025-01-06 06:19:00,36,52.1,1738,1574,SAFE,SAFE,SAFE
2025-01-06 06:20:00,36.8,49.3,1784,1520,SAFE,SAFE,SAFE
2025-01-06 06:21:00,36.7,49.3,1932,1390,SAFE,SAFE,SAFE
2025-01-06 06:22:00,36.5,49.2,1734,1508,SAFE,SAFE,SAFE
2025-01-06 06:23:00,34.5,49.2,1559,1529,SAFE,SAFE,SAFE
2025-01-06 06:24:00,36.9,50.6,1876,1399,SAFE,SAFE,SAFE
2025-01-06 06:25:00,35.6,52.2,2001,1602,SAFE,SAFE,SAFE
2025-01-06 06:26:00,36.5,54.6,1697,1451,SAFE,SAFE,SAFE
2025-01-06 06:27:00,35.2,48.4,1988,1484,SAFE,SAFE,SAFE
2025-01-06 06:28:00,35,51.4,1889,1680,SAFE,SAFE,SAFE
2025-01-06 06:29:00,37.5,51.2,1690,1447,SAFE,SAFE,SAFE
2025-01-06 06:30:00,35.2,49.4,1746,1268,SAFE,SAFE,SAFE
2025-01-06 06:31:00,36.9,48,4304,3266,HAZARD,HAZARD,HAZARD
2025-01-06 06:32:00,36,50.6,4352,3259,HAZARD,HAZARD,HAZARD
2025-01-06 06:33:00,35.6,54.3,4249,3175,HAZARD,HAZARD,HAZARD
2025-01-06 06:34:00,35.9,50.6,4345,3251,HAZARD,HAZARD,HAZARD
2025-01-06 06:35:00,34.9,48.5,4257,3157,HAZARD,HAZARD,HAZARD
2025-01-06 06:36:00,35.9,49.8,3913,3005,HAZARD,HAZARD,HAZARD
2025-01-06 06:37:00,35.1,47.8,3874,3106,HAZARD,HAZARD,HAZARD
2025-01-06 06:38:00,35.6,50.2,4066,3041,HAZARD,HAZARD,HAZARD
2025-01-06 06:39:00,36.7,51.5,3879,2998,HAZARD,HAZARD,HAZARD
2025-01-06 06:40:00,36.1,48.8,3870,2894,HAZARD,HAZARD,HAZARD
2025-01-06 06:41:00,34.7,43.6,3908,2906,HAZARD,HAZARD,HAZARD
2025-01-06 06:42:00,36.6,50.7,3898,2850,HAZARD,HAZARD,HAZARD
2025-01-06 06:43:00,35.9,49.2,3601,2770,HAZARD,HAZARD,HAZARD
2025-01-06 06:44:00,35.5,48.7,3438,2821,HAZARD,HAZARD,HAZARD
2025-01-06 06:45:00,36.5,48.7,3648,2796,HAZARD,HAZARD,HAZARD
2025-01-06 06:46:00,35.7,51,3517,2763,HAZARD,HAZARD,HAZARD
2025-01-06 06:47:00,34.9,49.4,3586,2737,HAZARD,HAZARD,HAZARD
2025-01-06 06:48:00,37.3,52.1,3528,2391,HAZARD,SAFE,HAZARD
2025-01-06 06:49:00,35.8,52.1,3383,2707,HAZARD,HAZARD,HAZARD
2025-01-06 06:50:00,35.8,49.7,3713,2472,HAZARD,SAFE,HAZARD
2025-01-06 06:51:00,35.5,49.2,3428,2672,HAZARD,HAZARD,HAZARD
2025-01-06 06:52:00,36.8,50.5,3322,2371,HAZARD,SAFE,HAZARD
2025-01-06 06:53:00,35.4,50,3368,2667,HAZARD,HAZARD,HAZARD
2025-01-06 06:54:00,34.6,46.8,3387,2226,HAZARD,SAFE,HAZARD
2025-01-06 06:55:00,35.3,54.1,3215,2475,HAZARD,SAFE,HAZARD
2025-01-06 06:56:00,36.9,51.7,3538,2374,HAZARD,SAFE,HAZARD
2025-01-06 06:57:00,36.5,49.4,3046,2440,HAZARD,SAFE,HAZARD
2025-01-06 06:58:00,35.6,46.5,3025,2555,HAZARD,HAZARD,HAZARD
2025-01-06 06:59:00,36.9,50,2978,2367,HAZARD,SAFE,HAZARD
2025-01-06 07:00:00,36.4,49.2,3143,2422,HAZARD,SAFE,HAZARD
2025-01-06 07:01:00,35.6,50.2,3172,2465,HAZARD,SAFE,HAZARD
2025-01-06 07:02:00,35.6,46,3049,2206,HAZARD,SAFE,HAZARD
2025-01-06 07:03:00,36,49.4,3120,2292,HAZARD,SAFE,HAZARD
2025-01-06 07:04:00,35.1,49.6,3094,2382,HAZARD,SAFE,HAZARD
2025-01-06 07:05:00,35.8,50,2972,2250,HAZARD,SAFE,HAZARD
2025-01-06 07:06:00,36,49.9,3043,2127,HAZARD,SAFE,HAZARD
2025-01-06 07:07:00,34.4,50.5,2946,2229,HAZARD,SAFE,HAZARD
2025-01-06 07:08:00,35.6,53.5,2899,2166,HAZARD,SAFE,HAZARD
2025-01-06 07:09:00,35.5,49.4,2867,2191,HAZARD,SAFE,HAZARD
2025-01-06 07:10:00,36.5,48.6,2935,2060,HAZARD,SAFE,HAZARD
2025-01-06 07:11:00,34.2,47,3033,2127,HAZARD,SAFE,HAZARD
2025-01-06 07:12:00,35.4,49.5,2723,2068,HAZARD,SAFE,HAZARD
2025-01-06 07:13:00,35.3,47.7,2792,2013,HAZARD,SAFE,HAZARD
2025-01-06 07:14:00,36.5,52.4,2851,2195,HAZARD,SAFE,HAZARD
2025-01-06 07:15:00,35.6,50.3,3025,1979,HAZARD,SAFE,HAZARD
2025-01-06 07:16:00,37.1,52.4,2850,1937,HAZARD,SAFE,HAZARD
2025-01-06 07:17:00,36.2,53.5,2684,1875,HAZARD,SAFE,HAZARD
2025-01-06 07:18:00,35.3,48.8,2655,1984,HAZARD,SAFE,HAZARD
2025-01-06 07:19:00,35.8,49.9,2870,1961,HAZARD,SAFE,HAZARD
2025-01-06 07:20:00,35.4,53.3,2699,2043,HAZARD,SAFE,HAZARD
2025-01-06 07:21:00,36.3,51,2575,1815,HAZARD,SAFE,HAZARD
2025-01-06 07:22:00,34.6,51.7,2831,1752,HAZARD,SAFE,HAZARD
2025-01-06 07:23:00,35,52.7,2733,1721,HAZARD,SAFE,HAZARD
2025-01-06 07:24:00,36,52.5,2541,1963,HAZARD,SAFE,HAZARD
2025-01-06 07:25:00,36.6,51.5,2511,2015,HAZARD,SAFE,HAZARD
2025-01-06 07:26:00,33.8,53.5,2400,1995,SAFE,SAFE,SAFE
